"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
1000 1630 115 0.283809442958911 0.235888485178143 FALSE ""
1000 335 116 0.285433091379131 0.197978545901355 FALSE ""
100 4681 117 0.31676400363299 0.37141778209187 FALSE ""
100 4533 118 0.198745067962508 0.271641496189003 FALSE ""
500 4815 119 0.265239011792923 0.231682176045507 FALSE ""
1000 3270 120 0.347125401248121 0.154187973502173 FALSE ""
1000 1319 121 0.28748420131824 0.192554564979088 FALSE ""
500 4501 122 0.332751158466651 0.122312271247217 FALSE ""
1000 2733 123 0.289391409988341 0.182713443249951 FALSE ""
50 1231 124 0.236024479485339 0.308454236315576 FALSE ""
500 1125 125 0.301301468242709 0.199498507680627 FALSE ""
1000 3119 126 0.301700274221585 0.189450566873946 FALSE ""
50 1315 127 0.48354273000748 -0.129954278267412 FALSE ""
50 4446 128 0.283675771247978 0.240977789987833 FALSE ""
1000 1723 129 0.297127808498893 0.223382277791945 FALSE ""
500 1598 130 0.248246694837064 0.243459632421352 FALSE ""
50 3247 131 0.362213754279114 0.206644779378635 FALSE ""
1000 2709 132 0.279419689778059 0.228993231555335 FALSE ""
500 3864 133 0.318039972092659 0.171786951646441 FALSE ""
50 1173 134 0.166722243075342 0.277095452611412 FALSE ""
100 351 135 0.302173916896675 0.113050849489281 FALSE ""
1000 3727 136 0.283309853262634 0.209253698405917 FALSE ""
500 2324 137 0.322279924123941 0.198908949941051 FALSE ""
1000 3788 138 0.299857783468956 0.206355789563126 FALSE ""
1000 1752 139 0.281754306578071 0.231015672691447 FALSE ""
50 2765 140 0.3188793570693 0.164174808425285 FALSE ""
1000 1211 141 0.261992572051021 0.250846003881704 FALSE ""
500 2816 142 0.271146769074477 0.264704580834722 FALSE ""
100 3542 143 0.360417505265301 0.0905879802807322 FALSE ""
500 30 144 0.264917219113858 0.29577394259803 FALSE ""
500 3919 145 0.34502688134076 0.157287210115188 FALSE ""
1000 2284 146 0.285916935805894 0.22992548748182 FALSE ""
100 2249 147 0.238957578467508 0.269102195732587 FALSE ""
1000 4888 148 0.267835812748389 0.257729606018491 FALSE ""
500 4078 149 0.270651650886755 0.178897330759385 FALSE ""
100 3240 150 0.261357910319033 0.0964608904092537 FALSE ""
100 2324 151 0.383881812406218 0.0508588582761165 FALSE ""
1000 4434 152 0.29518101123084 0.212673396516135 FALSE ""
500 1458 153 0.325315326895685 0.193096843526189 FALSE ""
500 619 154 0.292487760511029 0.269388710898399 FALSE ""
50 375 155 0.349815318686954 0.109995651941807 FALSE ""
1000 1498 156 0.265239236329413 0.25395485191203 FALSE ""
1000 156 157 0.306578841821223 0.183900559284628 FALSE ""
50 4619 158 0.110667241145349 0.561724433142262 FALSE ""
500 4911 159 0.323696007130117 0.129627019525748 FALSE ""
1000 2823 160 0.309580067891545 0.163899389952977 FALSE ""
500 4649 161 0.342838426973479 0.125058124216074 FALSE ""
500 4596 162 0.329645624599093 0.174916706543082 FALSE ""
100 134 163 0.235949789304708 0.340955626342563 FALSE ""
100 4098 164 0.208405409304884 0.30547622033787 FALSE ""
1000 1622 165 0.294423758213069 0.180140847719283 FALSE ""
50 314 166 0.161262314440836 0.401086166408886 FALSE ""
100 1754 167 0.251598174512054 0.206782741293917 FALSE ""
500 466 168 0.28387028526964 0.212050240674771 FALSE ""
500 4275 169 0.32896471313506 0.211420304646531 FALSE ""
500 4198 170 0.30076420191447 0.216277079663066 FALSE ""
1000 2450 171 0.275949155795889 0.234380724262615 FALSE ""
1000 4124 172 0.266795970508972 0.221886079439169 FALSE ""
50 4106 173 0.23772424237913 0.4202237074488 FALSE ""
100 1151 174 0.343656039229933 0.0801206212571059 FALSE ""
500 4143 175 0.322706360416382 0.0781868535006781 FALSE ""
100 490 176 0.273636907691735 0.176188271050708 FALSE ""
50 3792 177 0.459079413523648 -0.0648595519480357 FALSE ""
100 549 178 0.28693983817127 0.417559622442506 FALSE ""
1000 3230 179 0.302301188963078 0.176809527649568 FALSE ""
1000 765 180 0.311796021573013 0.189544296152593 FALSE ""
1000 3443 181 0.273885463182012 0.24762139572253 FALSE ""
1000 2514 182 0.329667813708288 0.13854201925993 FALSE ""
1000 1932 183 0.293213633115762 0.180389211635255 FALSE ""
100 2858 184 0.304729913289087 0.214056872834486 FALSE ""
500 1169 185 0.355934947018176 0.107666102743058 FALSE ""
50 1996 186 0.489268712201786 0.0776491607013126 FALSE ""
50 1689 187 0.318405299795019 0.420940671767586 FALSE ""
50 2747 188 0.278419531622903 0.310435266239604 FALSE ""
500 2658 189 0.348330700060557 0.171439429677167 FALSE ""
1000 2873 190 0.233560013264541 0.279878639567328 FALSE ""
50 930 191 0.464577912162332 -0.0168292360999451 FALSE ""
50 3768 192 0.433702424465987 0.00268506154484661 FALSE ""
1000 1821 193 0.304819550289267 0.186755736192862 FALSE ""
1000 4896 194 0.335481755953654 0.118586597123387 FALSE ""
50 1758 195 0.40018095650762 0.00952368183601284 FALSE ""
500 1659 196 0.332110758420446 0.0844860673241457 FALSE ""
1000 1524 197 0.315663907309171 0.226975941563561 FALSE ""
50 3553 198 0.486472226394593 -0.0204986870750385 FALSE ""
500 1414 199 0.276649834997039 0.303883401649342 FALSE ""
100 739 200 0.313561194078737 0.167695423850676 FALSE ""
100 2817 201 0.177221492954079 0.305869589234232 FALSE ""
50 471 202 0.429263723769838 -0.133922173535523 FALSE ""
1000 4683 203 0.305863715480927 0.197307513288658 FALSE ""
100 3088 204 0.256728610862288 0.241387639914631 FALSE ""
100 1575 205 0.339400616733149 0.084929489938456 FALSE ""
100 734 206 0.269808297276575 0.131583996565365 FALSE ""
50 2247 207 0.34594402483757 0.194702887499551 FALSE ""
100 2646 208 0.285417549393588 0.189466423506364 FALSE ""
500 3470 209 0.352054368864037 0.111075563381821 FALSE ""
500 4128 210 0.312450123265623 0.184776479970479 FALSE ""
500 13 211 0.23532481718636 0.32352236425748 FALSE ""
500 311 212 0.292843372917459 0.157994167177384 FALSE ""
50 4604 213 0.371809375596964 -0.019356966993057 FALSE ""
500 945 214 0.264063079505964 0.213220911722477 FALSE ""
100 3939 215 0.285064270538408 0.258118634600431 FALSE ""
1000 287 216 0.242852005986765 0.269249481087618 FALSE ""
1000 377 217 0.284391140810903 0.26046817031491 FALSE ""
100 1815 218 0.327297445458379 0.235618110247462 FALSE ""
50 1667 219 0.598163910844049 -0.241703123891728 FALSE ""
50 1212 220 0.358546334406236 -0.0882577688725715 FALSE ""
100 3965 221 0.252675330410645 0.212919144642398 FALSE ""
100 1090 222 0.202326417753153 0.42263249434483 FALSE ""
50 2215 223 0.172611859998588 0.527524103857412 FALSE ""
500 1248 224 0.319042346070708 0.147332348043953 FALSE ""
500 286 225 0.320167991992643 0.187054732767474 FALSE ""
500 3220 226 0.305862232167151 0.123887671016248 FALSE ""
1000 2618 227 0.290587037263199 0.185202362660834 FALSE ""
100 3447 228 0.335299476657766 0.165091691966659 FALSE ""
100 638 229 0.318261094611533 0.17733094482024 FALSE ""
50 3251 230 0.280150880779749 0.364950729620323 FALSE ""
1000 614 231 0.263024752132311 0.232220036774941 FALSE ""
500 4750 232 0.312441127021911 0.184438919946658 FALSE ""
50 1692 233 0.264514884195149 0.204509749822509 FALSE ""
100 3001 234 0.183417712077793 0.363422767116685 FALSE ""
500 3190 235 0.305561855671203 0.182631578886468 FALSE ""
100 4764 236 0.292425662232105 0.215802304393142 FALSE ""
500 2885 237 0.340399249516703 0.146698513383217 FALSE ""
1000 3856 238 0.279413728429057 0.205638403263648 FALSE ""
1000 3126 239 0.325843968080066 0.170867525062609 FALSE ""
1000 183 240 0.302519509414797 0.194475127071844 FALSE ""
100 2786 241 0.26391214546437 0.227114130550427 FALSE ""
100 1675 242 0.431606247132029 0.0712443756753577 FALSE ""
100 678 243 0.355933642933459 0.102928163836842 FALSE ""
500 2040 244 0.360403865585723 0.104452576995524 FALSE ""
100 1234 245 0.142854193913198 0.5442966029759 FALSE ""
50 3731 246 -0.113199862267235 0.758967267725925 FALSE ""
50 3366 247 0.479567054220301 0.0929753297648141 FALSE ""
100 1029 248 0.237148710980566 0.414777218965702 FALSE ""
1000 733 249 0.313651511594663 0.176956817478612 FALSE ""
100 4225 250 0.210326990170466 0.412655556104057 FALSE ""
100 3283 251 0.363547691308619 0.0646353603425305 FALSE ""
1000 549 252 0.289489928867164 0.229863208114062 FALSE ""
500 465 253 0.309473969887427 0.216336238807174 FALSE ""
500 3761 254 0.332097781991541 0.136652509941603 FALSE ""
50 3706 255 0.254695966308194 0.246943942729676 FALSE ""
500 361 256 0.306871535052549 0.214707227928186 FALSE ""
100 1041 257 0.30475736220032 0.238972802638689 FALSE ""
1000 677 258 0.284499952596066 0.178946344832536 FALSE ""
500 4990 259 0.294285644443589 0.184337793663094 FALSE ""
100 3650 260 0.172763101751975 0.345023003347507 FALSE ""
1000 2880 261 0.320592932799077 0.189170461209807 FALSE ""
50 3248 262 0.155341002371575 0.392716194220078 FALSE ""
1000 4559 263 0.308338822918375 0.164912034248954 FALSE ""
100 1994 264 0.21502664979632 0.286739100460943 FALSE ""
100 1861 265 0.354804232499124 0.0853826103791752 FALSE ""
500 1511 266 0.225694707538621 0.303346025829876 FALSE ""
100 1024 267 0.256792903567752 0.259539577978383 FALSE ""
100 431 268 0.359079819890386 0.117434757189925 FALSE ""
100 2525 269 0.283174942643013 0.281923142224118 FALSE ""
1000 3506 270 0.276849606878025 0.230542265494648 FALSE ""
100 4846 271 0.369259863918256 0.0436397170588577 FALSE ""
1000 3747 272 0.363119812519979 0.101281272036164 FALSE ""
1000 1290 273 0.290735162976738 0.277786438762917 FALSE ""
500 3064 274 0.316852231247416 0.142144454430928 FALSE ""
100 3018 275 0.377416969955261 -0.0182773299153883 FALSE ""
100 4567 276 0.250981948511575 0.282397295307432 FALSE ""
100 2580 277 0.308776716116182 0.196581166530772 FALSE ""
1000 2902 278 0.304567327257716 0.197115812272149 FALSE ""
1000 4814 279 0.301070891495368 0.183637739523657 FALSE ""
50 3713 280 0.277894307186375 -0.026402173751877 FALSE ""
50 3599 281 0.314699981527625 0.3295923615832 FALSE ""
50 3549 282 0.218291904962702 0.267287225267197 FALSE ""
50 2773 283 0.336857628450185 0.185974677584 FALSE ""
500 536 284 0.321237374310604 0.164105674239855 FALSE ""
50 2445 285 0.324319960649947 0.215475187482162 FALSE ""
1000 3503 286 0.293010798208222 0.159801229735437 FALSE ""
500 1006 287 0.301986428940603 0.216484718877085 FALSE ""
50 1109 288 0.430151573238089 0.0435747146123228 FALSE ""
100 4653 289 0.394650412815841 0.100886112378321 FALSE ""
100 2056 290 0.331686271254262 0.13870093643195 FALSE ""
500 2577 291 0.275136960336061 0.224791170920782 FALSE ""
50 3169 292 0.301135010803449 0.250854872126005 FALSE ""
100 1686 293 0.260081058608154 0.232235620560761 FALSE ""
100 3507 294 0.203923990585224 0.341245498966184 FALSE ""
1000 1123 295 0.298589340718161 0.212334024241811 FALSE ""
500 4733 296 0.251390605666697 0.342037872648632 FALSE ""
500 3011 297 0.271895915780844 0.226887998096278 FALSE ""
500 2462 298 0.287532596751853 0.197023794832743 FALSE ""
500 2181 299 0.286162269350168 0.234475832571759 FALSE ""
50 4872 300 0.286073535195401 0.0313649742022539 FALSE ""
500 3839 301 0.310579471390163 0.229227658483402 FALSE ""
50 3119 302 0.204270885693009 0.432368533868538 FALSE ""
1000 4429 303 0.3217993360097 0.164063369215754 FALSE ""
50 4451 304 0.29614123775426 0.0706200351688503 FALSE ""
50 4746 305 0.428123085704142 -0.257756239021112 FALSE ""
50 4273 306 0.360592684781937 0.134212825395269 FALSE ""
100 1965 307 0.207111584127425 0.372170822807671 FALSE ""
1000 74 308 0.271769010094115 0.221588134804654 FALSE ""
100 1352 309 0.241904860563145 0.202946959863982 FALSE ""
500 750 310 0.357854246705818 0.0802302944893628 FALSE ""
100 1977 311 0.358289369264123 0.0374030168183414 FALSE ""
100 421 312 0.378948544296533 0.155682317511319 FALSE ""
50 2746 313 0.314538463058148 0.302265155622637 FALSE ""
500 1012 314 0.243287025480777 0.257943882572557 FALSE ""
100 3744 315 0.29426685069618 0.193655236595349 FALSE ""
500 1408 316 0.317679335231426 0.143904340508259 FALSE ""
100 2752 317 0.214396731158932 0.418697453017286 FALSE ""
100 3274 318 0.122905578998068 0.545999831280939 FALSE ""
500 820 319 0.3851496537362 0.0155353801925893 FALSE ""
50 343 320 0.453826360536282 -0.103660128607318 FALSE ""
1000 839 321 0.32196549554087 0.219472736243146 FALSE ""
1000 1243 322 0.30104430367374 0.159164672918399 FALSE ""
500 3508 323 0.282030019951896 0.23892646076921 FALSE ""
50 4890 324 0.329339946808758 0.0468441524631598 FALSE ""
100 2644 325 0.194749040152165 0.31823892803627 FALSE ""
1000 2987 326 0.317022604857788 0.182020935848618 FALSE ""
1000 3691 327 0.26951285781035 0.254586023688018 FALSE ""
1000 356 328 0.288088566073359 0.233036723367366 FALSE ""
50 3816 329 0.21882089614968 0.291178072875922 FALSE ""
1000 3099 330 0.301095686477043 0.226293109378201 FALSE ""
1000 4977 331 0.308173484886365 0.168263261565897 FALSE ""
1000 3002 332 0.280334085139961 0.211819488187114 FALSE ""
1000 3003 333 0.3017141728665 0.194957136495523 FALSE ""
100 1103 334 0.307964030237901 0.110627264968514 FALSE ""
1000 3232 335 0.276425624348573 0.271463953731238 FALSE ""
100 4339 336 0.251099169876018 0.172221499817158 FALSE ""
500 3606 337 0.295977075565653 0.206829700326031 FALSE ""
500 1814 338 0.352044871819364 0.133119864013231 FALSE ""
100 1714 339 0.151231667309172 0.366551574981833 FALSE ""
500 794 340 0.303021711340099 0.193731545737552 FALSE ""
1000 1481 341 0.332045011256517 0.167614785281152 FALSE ""
1000 2335 342 0.340082062422521 0.129274700195024 FALSE ""
1000 4958 343 0.269513407499176 0.218351485936578 FALSE ""
1000 3068 344 0.284204262873246 0.22679642685986 FALSE ""
100 1561 345 0.236107277627403 0.27334993407109 FALSE ""
1000 2682 346 0.304886982321982 0.174442835811505 FALSE ""
1000 600 347 0.28220893559703 0.213920562552227 FALSE ""
1000 686 348 0.323980708262314 0.166053982206774 FALSE ""
500 3507 349 0.245530771093631 0.280015948145312 FALSE ""
500 1105 350 0.318016213464719 0.158169740804992 FALSE ""
1000 2580 351 0.311806532117673 0.149731400492716 FALSE ""
500 824 352 0.343661552603106 0.087985814873828 FALSE ""
100 4212 353 0.277793156330379 0.327571931067923 FALSE ""
500 2964 354 0.313413485795902 0.259606405507362 FALSE ""
50 4727 355 0.344146235473555 0.108911871619063 FALSE ""
50 403 356 0.28076702963443 0.262032312392749 FALSE ""
50 2517 357 0.318920514416391 0.163803038570014 FALSE ""
100 3448 358 0.242484341253628 0.259305838590506 FALSE ""
500 2356 359 0.327880617379629 0.143749825033283 FALSE ""
100 141 360 0.329888415726741 0.116181740768913 FALSE ""
500 3273 361 0.346535807541152 0.193447532701333 FALSE ""
500 2698 362 0.355560073528755 0.125541398276974 FALSE ""
1000 1952 363 0.332939206978959 0.181249967761686 FALSE ""
100 3048 364 0.358331786101958 -0.0323036612795138 FALSE ""
500 1127 365 0.381687893517907 0.0837762565190824 FALSE ""
50 1120 366 0.170570333884803 0.306324166835497 FALSE ""
100 329 367 0.283157940026285 0.283515659620666 FALSE ""
50 1702 368 0.194824597920004 0.348588642706242 FALSE ""
1000 4903 369 0.281555424412724 0.156184219030664 FALSE ""
500 1582 370 0.29752604897434 0.241602671729413 FALSE ""
1000 1304 371 0.286994772878091 0.194897407754193 FALSE ""
500 4642 372 0.34008859232728 0.0981718128808549 FALSE ""
1000 4601 373 0.301167184177596 0.221986737407267 FALSE ""
500 4893 374 0.287725731411429 0.208453984410864 FALSE ""
100 781 375 0.325015841690016 0.193848090250079 FALSE ""
50 3846 376 0.164722547219521 0.269162063427192 FALSE ""
50 660 377 0.268588380324225 0.370709798722952 FALSE ""
1000 2777 378 0.276431223770519 0.229609439199965 FALSE ""
100 2431 379 0.291170717662776 0.183848132320106 FALSE ""
1000 4173 380 0.295439496716834 0.217596691993525 FALSE ""
1000 3118 381 0.301097924871535 0.161375899115253 FALSE ""
50 2751 382 0.162699733730651 0.31344581760238 FALSE ""
500 2097 383 0.345217297826624 0.172874575455466 FALSE ""
1000 81 384 0.270532226380865 0.256224374558015 FALSE ""
50 578 385 0.337225348812643 0.18449979403961 FALSE ""
100 4269 386 0.348237560682081 0.0811705555831858 FALSE ""
500 272 387 0.28243917253282 0.23269661897126 FALSE ""
1000 2474 388 0.294100839884459 0.16267864512014 FALSE ""
500 4697 389 0.333748242930774 0.188620906296728 FALSE ""
500 4982 390 0.273298201185843 0.218754934975128 FALSE ""
500 655 391 0.323567093197724 0.149526436111599 FALSE ""
50 199 392 0.231275675465492 0.313033969660542 FALSE ""
50 1839 393 0.272146442232457 0.264245551661947 FALSE ""
50 4481 394 0.16503231236933 0.380731558499913 FALSE ""
1000 157 395 0.302266915195069 0.195211850793365 FALSE ""
1000 95 396 0.315616328559925 0.165280999246707 FALSE ""
50 1295 397 0.363330613544157 0.167917229316723 FALSE ""
100 1667 398 0.37807899839608 0.0914457945431521 FALSE ""
500 4504 399 0.314294644738419 0.130559168236315 FALSE ""
50 3403 400 0.147926130490001 0.358675830815683 FALSE ""
1000 3444 401 0.271368327459435 0.242249485472893 FALSE ""
100 2839 402 0.401362580016242 0.0227554696018897 FALSE ""
500 2940 403 0.353303771300171 0.110627135487038 FALSE ""
100 2041 404 0.365803089357072 0.0510245991358949 FALSE ""
100 1903 405 0.445326127475228 0.170190541217303 FALSE ""
1000 171 406 0.282512387959598 0.251954112332362 FALSE ""
1000 2317 407 0.316794019381505 0.173521175406157 FALSE ""
100 2942 408 0.144934519920074 0.636397883037833 FALSE ""
500 3283 409 0.239056599715303 0.276453309577767 FALSE ""
1000 1652 410 0.302945930228457 0.162361940125599 FALSE ""
100 3625 411 0.322031194471389 0.22701243781821 FALSE ""
1000 4390 412 0.312081004538872 0.157485031424353 FALSE ""
1000 3142 413 0.281944659707614 0.231774408988975 FALSE ""
1000 4790 414 0.277034623932072 0.24074699599759 FALSE ""
100 3309 415 0.330231109279774 0.162864853099459 FALSE ""
500 882 416 0.245088575247485 0.281321576667535 FALSE ""
1000 3056 417 0.32741802995153 0.120696634361796 FALSE ""
1000 3869 418 0.286607356336959 0.217739831349661 FALSE ""
500 929 419 0.285399357472677 0.222219855611304 FALSE ""
500 982 420 0.288969188571899 0.228486031288912 FALSE ""
50 4583 421 0.191771018535947 0.207600287802319 FALSE ""
1000 4323 422 0.285277728658312 0.206261865315015 FALSE ""
500 2764 423 0.298107848357927 0.204711437614724 FALSE ""
50 1432 424 0.297542373728872 0.196112602038762 FALSE ""
100 3735 425 0.207810121040249 0.285891303724666 FALSE ""
50 102 426 -0.0145473418479516 0.727502382257677 FALSE ""
100 2683 427 0.488888460421266 -0.210115970916201 FALSE ""
50 905 428 0.136442728495693 0.398737516389627 FALSE ""
1000 1016 429 0.288115330167977 0.201041848093089 FALSE ""
100 1584 430 0.372156822866555 0.0291566157292836 FALSE ""
100 3415 431 0.218495580289134 0.460182732653028 FALSE ""
1000 2940 432 0.301197693769254 0.211117379572746 FALSE ""
100 802 433 0.269091978608086 0.204253596361941 FALSE ""
500 604 434 0.336446286021003 0.0728459455041193 FALSE ""
500 3410 435 0.303322300514132 0.201515923887748 FALSE ""
500 4332 436 0.287347534930752 0.23433354059112 FALSE ""
100 155 437 0.299711122612048 0.139274091375578 FALSE ""
50 2142 438 0.388922171306961 0.0328937364659993 FALSE ""
100 2244 439 0.205391020018487 0.311355732350626 FALSE ""
1000 4259 440 0.295911176119053 0.23405390171037 FALSE ""
500 3282 441 0.366354861314579 0.136550020375738 FALSE ""
1000 1424 442 0.262002992544672 0.27642357409997 FALSE ""
500 4516 443 0.291879533124997 0.224404576461353 FALSE ""
100 3900 444 0.320042480596876 0.287783032242569 FALSE ""
500 1194 445 0.367299433005001 0.0675958013757292 FALSE ""
100 4934 446 0.220766759218018 0.229218938837189 FALSE ""
1000 3237 447 0.3199073126638 0.153269673120202 FALSE ""
100 3087 448 0.293662877827935 0.216993563023856 FALSE ""
100 4166 449 0.259690411706786 0.176781354765199 FALSE ""
50 3397 450 0.317540588845866 0.340883281639038 FALSE ""
1000 2871 451 0.314884950215903 0.232160710815424 FALSE ""
1000 1446 452 0.281050283843259 0.262134917891559 FALSE ""
1000 3493 453 0.341338732579253 0.150662146417059 FALSE ""
50 4839 454 0.206373108534597 0.200030421407838 FALSE ""
500 2992 455 0.249621134526074 0.220852116016838 FALSE ""
500 2282 456 0.296249793022578 0.173733235415446 FALSE ""
1000 1766 457 0.30726532371992 0.177659500287945 FALSE ""
1000 3323 458 0.317370223701435 0.185390971577406 FALSE ""
