"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
1200 449 128 0.279437623170416 0.245026764298312 FALSE ""
1000 763 129 0.322689879705412 0.117360287816059 FALSE ""
200 715 130 0.215977049656661 0.336569129163443 FALSE ""
1000 401 131 0.296078169569203 0.212450567857067 FALSE ""
1000 941 132 0.245849268712328 0.305079795792583 FALSE ""
1000 891 133 0.270823592430605 0.196301931132554 FALSE ""
600 130 134 0.317191626503326 0.0807404845031511 FALSE ""
800 318 135 0.302179365096337 0.217812315621685 FALSE ""
200 294 136 0.333854912711971 0.147985223764106 FALSE ""
1000 252 137 0.345838252687853 0.146141114698901 FALSE ""
1000 591 138 0.287555743237081 0.233810078685032 FALSE ""
1200 468 139 0.33437305065631 0.155990463684393 FALSE ""
1200 774 140 0.339778350290166 0.126529155191832 FALSE ""
200 714 141 0.379463499184654 -0.0436257927448828 FALSE ""
600 10 142 0.278749435063362 0.251389166053107 FALSE ""
800 655 143 0.296528313515831 0.218092513227302 FALSE ""
200 393 144 0.199432629934466 0.413379780011336 FALSE ""
400 217 145 0.283291782210951 0.251194559622024 FALSE ""
1200 863 146 0.31966777013747 0.179376183970491 FALSE ""
400 437 147 0.312615572624141 0.125478744087113 FALSE ""
400 335 148 0.276639210476544 0.116105465783482 FALSE ""
800 57 149 0.32511128513038 0.192071644421965 FALSE ""
200 615 150 0.394173517670604 0.0490326043779672 FALSE ""
600 918 151 0.315882114604823 0.186866277555867 FALSE ""
800 39 152 0.325878035988411 0.14461547675647 FALSE ""
400 657 153 0.297503811016613 0.157951013216649 FALSE ""
600 812 154 0.243819449908536 0.267662230583779 FALSE ""
600 370 155 0.321804866038581 0.162454950584944 FALSE ""
800 492 156 0.326878336722126 0.153471571118061 FALSE ""
400 68 157 0.320269621726654 0.133308653240067 FALSE ""
1000 753 158 0.265449501737826 0.258264313726178 FALSE ""
1200 954 159 0.322808833379255 0.184126482733627 FALSE ""
400 593 160 0.229673057215559 0.268241819044799 FALSE ""
400 930 161 0.331317049588262 0.172524057189219 FALSE ""
1200 394 162 0.335713172580474 0.154575189131389 FALSE ""
400 415 163 0.2925302470612 0.137576788614952 FALSE ""
400 646 164 0.374607253149268 0.035762500860079 FALSE ""
200 651 165 0.398923156882843 0.0388746914945707 FALSE ""
1200 245 166 0.265963599818894 0.282113415569989 FALSE ""
800 235 167 0.332586669750282 0.179605815590822 FALSE ""
600 473 168 0.314467685571126 0.174368987747684 FALSE ""
1200 96 169 0.330022664916064 0.158706539684705 FALSE ""
800 789 170 0.331676797594267 0.166233402686167 FALSE ""
1200 567 171 0.318513913861339 0.187085279359646 FALSE ""
800 937 172 0.280560467000464 0.24618155670936 FALSE ""
600 852 173 0.286513616065821 0.223755314048412 FALSE ""
600 886 174 0.357802495874605 0.0847139308990819 FALSE ""
800 155 175 0.340520326171504 0.123180248418756 FALSE ""
1000 163 176 0.309827246907176 0.157917077931661 FALSE ""
1000 26 177 0.341888031829329 0.155345445147028 FALSE ""
200 711 178 0.329857223375156 0.230389239367693 FALSE ""
1200 808 179 0.307953757624765 0.197893005119953 FALSE ""
400 483 180 0.311339433431482 0.225108404657583 FALSE ""
800 670 181 0.286242963690506 0.238900897243066 FALSE ""
1200 44 182 0.299692016006828 0.229189733647789 FALSE ""
200 238 183 0.295412217221798 0.180533483046922 FALSE ""
1000 712 184 0.297651358506291 0.231801246598474 FALSE ""
1000 742 185 0.334161484581967 0.140112859442861 FALSE ""
1200 771 186 0.328253646851296 0.148679306641922 FALSE ""
600 85 187 0.306423331178363 0.18490158783544 FALSE ""
200 481 188 0.36970666771283 0.0772334981740817 FALSE ""
400 803 189 0.289324385593737 0.260171812441117 FALSE ""
200 559 190 0.204657673463148 0.401687056771036 FALSE ""
200 157 191 0.240695047596789 0.2720021397563 FALSE ""
800 22 192 0.221863698850435 0.337419426459027 FALSE ""
600 34 193 0.287384289017213 0.196735719754269 FALSE ""
400 561 194 0.281856140385395 0.266509539787504 FALSE ""
1000 138 195 0.317229922376912 0.142254072820073 FALSE ""
400 965 196 0.296489131762913 0.196562971510275 FALSE ""
200 37 197 0.173259469241624 0.319764282660658 FALSE ""
800 624 198 0.306426214145479 0.16705545990014 FALSE ""
1200 181 199 0.317193828557071 0.137093431546119 FALSE ""
1000 264 200 0.385124061645346 0.0575461045831246 FALSE ""
400 978 201 0.336939431039879 0.177616430678133 FALSE ""
200 309 202 0.295596726578828 0.291210809825752 FALSE ""
600 601 203 0.30029493452977 0.188689795754993 FALSE ""
400 702 204 0.355574688449273 0.13086886216421 FALSE ""
600 61 205 0.321430616910842 0.212796435511245 FALSE ""
800 846 206 0.361738278986483 0.097480574668556 FALSE ""
400 218 207 0.352292871103741 0.0892156038793591 FALSE ""
1000 116 208 0.259508389030405 0.271633166853062 FALSE ""
800 982 209 0.296488802629201 0.210975413304689 FALSE ""
1200 882 210 0.295272917311394 0.183376436201985 FALSE ""
1000 823 211 0.323784595823987 0.143741121996056 FALSE ""
600 323 212 0.329677687949492 0.164434703900482 FALSE ""
200 371 213 0.419643821602085 -0.0696680312016103 FALSE ""
200 739 214 0.340436469291957 0.123095547601986 FALSE ""
1000 96 215 0.339068234804589 0.113788201240954 FALSE ""
1000 297 216 0.322191215626827 0.150894861819606 FALSE ""
400 11 217 0.256569435780244 0.26964369526994 FALSE ""
800 946 218 0.32316714492705 0.181272960154217 FALSE ""
200 222 219 0.215807809721516 0.322930409657302 FALSE ""
800 140 220 0.323087528844769 0.189952187731207 FALSE ""
1000 39 221 0.306718933950813 0.168366356532694 FALSE ""
400 121 222 0.327770455424113 0.173927808103609 FALSE ""
200 17 223 0.261786381779031 0.162440855845905 FALSE ""
600 420 224 0.29152428910536 0.211500599956448 FALSE ""
400 20 225 0.354321446611593 0.0953452367346049 FALSE ""
600 829 226 0.300476758701375 0.175781249395302 FALSE ""
800 280 227 0.317101243203588 0.152204766052252 FALSE ""
800 392 228 0.285841950257336 0.210396524022137 FALSE ""
800 322 229 0.335061744897548 0.136076366974691 FALSE ""
600 397 230 0.289020363312512 0.164678141423675 FALSE ""
1200 276 231 0.285660161530153 0.243051351283043 FALSE ""
200 471 232 0.202366629075993 0.353180620953899 FALSE ""
400 706 233 0.35117284946491 0.0780608542185139 FALSE ""
200 579 234 0.270181929605771 0.262200610216893 FALSE ""
200 726 235 0.3089184552741 0.128011596996801 FALSE ""
200 423 236 0.301189496967037 0.217970181472043 FALSE ""
200 818 237 0.184544930536172 0.333579212487473 FALSE ""
1000 953 238 0.315355067433845 0.161621494161981 FALSE ""
200 762 239 0.353450599592033 0.11552565254917 FALSE ""
200 554 240 0.350109313880879 0.168631988321317 FALSE ""
1000 743 241 0.292794220493764 0.237071971879823 FALSE ""
1000 189 242 0.311726350881632 0.144408747062265 FALSE ""
600 738 243 0.263563488469649 0.271243218607894 FALSE ""
400 599 244 0.316713834031875 0.187375879563019 FALSE ""
800 104 245 0.275582106184858 0.233195166832622 FALSE ""
1200 739 246 0.274278992649208 0.228968747394356 FALSE ""
400 139 247 0.34597739599637 0.145908018229176 FALSE ""
600 968 248 0.289643296978386 0.185628173093034 FALSE ""
200 825 249 0.392828858478685 -0.0364816058635646 FALSE ""
600 302 250 0.318330991637749 0.162703374592676 FALSE ""
1000 956 251 0.305479896700503 0.212775479113279 FALSE ""
200 102 252 0.333166523644949 0.165644687562202 FALSE ""
600 837 253 0.333228462362408 0.133076785893372 FALSE ""
400 95 254 0.264067598905665 0.243889439577672 FALSE ""
400 615 255 0.317938694999556 0.213371296776157 FALSE ""
200 645 256 0.289902808635048 0.18896000327907 FALSE ""
400 492 257 0.399732020611862 0.0577121779099639 FALSE ""
200 701 258 0.382060486660469 0.195581917354167 FALSE ""
1000 177 259 0.316679631865102 0.187005264721436 FALSE ""
400 592 260 0.343491806530559 0.150907752967728 FALSE ""
400 487 261 0.3802952491899 0.125737701955917 FALSE ""
200 189 262 0.313847809127158 0.186730174991821 FALSE ""
1200 111 263 0.299427641948017 0.212181095516847 FALSE ""
600 421 264 0.275383213121131 0.204786469871741 FALSE ""
200 242 265 0.264852243020684 0.141680257551672 FALSE ""
1000 136 266 0.294508240113094 0.210844257272074 FALSE ""
1200 869 267 0.317774667205795 0.198996705625039 FALSE ""
1000 366 268 0.265726989229194 0.252887818838533 FALSE ""
1200 35 269 0.270850748910413 0.268992069462194 FALSE ""
1200 77 270 0.349485916813104 0.0864276021803876 FALSE ""
800 882 271 0.351609014603046 0.132765967935721 FALSE ""
400 726 272 0.330356680665819 0.0796744733208123 FALSE ""
1000 358 273 0.266419566382853 0.264215545818747 FALSE ""
400 29 274 0.253699341536356 0.25881894670336 FALSE ""
400 845 275 0.316726933024649 0.100439013601379 FALSE ""
800 215 276 0.328162353162337 0.174019797297198 FALSE ""
800 141 277 0.327990111767114 0.137688451375955 FALSE ""
1000 263 278 0.316618142672514 0.176449798929223 FALSE ""
800 342 279 0.285051528620697 0.239586755757068 FALSE ""
1200 249 280 0.32654014664264 0.170897120030231 FALSE ""
600 445 281 0.360000422731074 0.0947504958460109 FALSE ""
