"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
1000 1 688 361 1.00763777623963 FALSE ""
1200 1 606 362 0.974203542876059 FALSE ""
800 0.5 734 363 0.505038296972658 FALSE ""
200 2 845 364 1.99910215106301 FALSE ""
1200 1 176 365 1.00172972719149 FALSE ""
600 0.5 366 366 0.509925822993204 FALSE ""
400 0.5 268 367 0.50339701170926 FALSE ""
1200 1 929 368 0.986739245047303 FALSE ""
400 0.25 119 369 0.253789985188907 FALSE ""
1000 0.25 743 370 0.24996435449119 FALSE ""
1200 1 835 371 1.01026780339957 FALSE ""
200 0.5 354 372 0.50347351826925 FALSE ""
1200 1 19 373 0.975231894914459 FALSE ""
200 0.25 104 374 0.255236217916331 FALSE ""
800 1 745 375 0.979138117009627 FALSE ""
600 1 296 376 0.997650663758867 FALSE ""
400 0.5 809 377 0.480546586716065 FALSE ""
1200 2 743 378 1.97015829302701 FALSE ""
600 0.25 986 379 0.250052973174421 FALSE ""
200 2 767 380 1.89191115676367 FALSE ""
600 2 266 381 2.00708696343445 FALSE ""
1200 0.25 983 382 0.245519204408076 FALSE ""
200 0.25 582 383 0.24995854718419 FALSE ""
1000 2 137 384 1.99645995647508 FALSE ""
600 1 404 385 0.966096807910934 FALSE ""
400 0.5 123 386 0.505580671020982 FALSE ""
200 1 228 387 0.990537147890106 FALSE ""
1000 2 869 388 2.05487302202403 FALSE ""
1000 1 197 389 0.980632622571672 FALSE ""
200 0.25 319 390 0.266150919981523 FALSE ""
1200 2 324 391 2.00059140982447 FALSE ""
600 0.25 351 392 0.247551139354482 FALSE ""
200 0.25 94 393 0.244895290590157 FALSE ""
200 0.5 290 394 0.477985402423534 FALSE ""
600 1 701 395 1.00019431804151 FALSE ""
800 0.5 799 396 0.492602113511677 FALSE ""
800 1 962 397 1.00810555868614 FALSE ""
800 1 515 398 0.986183695857241 FALSE ""
600 0.25 827 399 0.254327765900318 FALSE ""
400 2 434 400 1.96667578910004 FALSE ""
200 0.25 40 401 0.242915970325115 FALSE ""
1000 1 249 402 0.979735211210443 FALSE ""
800 2 134 403 2.01848494786141 FALSE ""
800 0.5 225 404 0.494652319846566 FALSE ""
800 2 670 405 1.96121587106191 FALSE ""
800 0.5 334 406 0.496937337159141 FALSE ""
800 1 70 407 1.01552616952092 FALSE ""
200 1 309 408 1.02464559484127 FALSE ""
200 0.25 875 409 0.256994023980803 FALSE ""
600 0.5 609 410 0.487640663684541 FALSE ""
600 1 109 411 1.02663466950784 FALSE ""
1000 2 82 412 1.99652574571745 FALSE ""
1000 1 901 413 1.00745258334869 FALSE ""
1000 1 830 414 0.985407558664618 FALSE ""
1000 0.5 539 415 0.500990756699886 FALSE ""
1000 1 636 416 1.00726794259851 FALSE ""
