"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
200 0.5 307 132 0.497598902221126 FALSE ""
100 2 981 133 2.07524317627427 FALSE ""
200 0.25 868 134 0.24342222787979 FALSE ""
30 2 638 135 2.18067115891368 FALSE ""
100 1 376 136 0.967138476622247 FALSE ""
200 2 419 137 2.03793399241325 FALSE ""
30 2 466 138 1.86092037477636 FALSE ""
200 0.25 88 139 0.251540939393534 FALSE ""
100 0.25 513 140 0.257864810743281 FALSE ""
100 2 70 141 1.99958743107062 FALSE ""
50 2 606 142 2.02797189305068 FALSE ""
50 0.5 876 143 0.501455081949738 FALSE ""
30 1 970 144 1.02814284357226 FALSE ""
100 2 603 145 1.99192433298665 FALSE ""
200 0.5 192 146 0.48674293264278 FALSE ""
100 0.25 568 147 0.244541447321776 FALSE ""
30 1 263 148 0.985671853556885 FALSE ""
100 0.25 118 149 0.257792978520139 FALSE ""
100 2 826 150 1.92282617556074 FALSE ""
30 0.5 708 151 0.528909103364159 FALSE ""
50 1 426 152 0.993333952333244 FALSE ""
50 1 394 153 1.01928934422812 FALSE ""
200 0.25 344 154 0.25046256734272 FALSE ""
100 0.5 798 155 0.4948143555972 FALSE ""
30 1 959 156 0.932909658346613 FALSE ""
100 1 765 157 0.956880367357846 FALSE ""
200 2 503 158 1.98404790374294 FALSE ""
200 2 516 159 1.94970954236446 FALSE ""
100 0.25 504 160 0.244573120223062 FALSE ""
200 2 511 161 2.02360477084787 FALSE ""
30 0.5 400 162 0.500683276970333 FALSE ""
50 2 761 163 1.9974175421206 FALSE ""
200 0.5 54 164 0.492120354158694 FALSE ""
200 0.5 920 165 0.497523308731293 FALSE ""
200 0.25 713 166 0.254202545160686 FALSE ""
200 0.25 824 167 0.236214099489975 FALSE ""
100 0.5 247 168 0.498914105728059 FALSE ""
100 0.5 220 169 0.499244741657291 FALSE ""
100 0.5 260 170 0.512580755035006 FALSE ""
30 0.25 721 171 0.274593842533399 FALSE ""
30 0.5 450 172 0.545075113429816 FALSE ""
30 2 308 173 2.24068957441454 FALSE ""
50 0.25 857 174 0.242587719177271 FALSE ""
50 1 817 175 1.0059857829621 FALSE ""
100 1 885 176 0.983733684290843 FALSE ""
100 0.25 865 177 0.26095971002936 FALSE ""
100 2 693 178 2.05540875216438 FALSE ""
100 0.5 20 179 0.510977002416814 FALSE ""
200 0.25 509 180 0.269626308749151 FALSE ""
50 0.25 675 181 0.23880003292312 FALSE ""
100 0.25 363 182 0.249596984708916 FALSE ""
50 1 171 183 0.999093416326458 FALSE ""
200 1 388 184 0.966716312097521 FALSE ""
50 0.25 594 185 0.254000500879883 FALSE ""
30 0.5 830 186 0.45976698838714 FALSE ""
50 2 562 187 1.88573209958619 FALSE ""
50 2 273 188 2.00388366147564 FALSE ""
30 0.25 731 189 0.259598809166966 FALSE ""
50 0.5 883 190 0.566462036294198 FALSE ""
100 2 926 191 2.03404549065542 FALSE ""
50 1 525 192 0.995789991498671 FALSE ""
50 2 839 193 2.06036030556892 FALSE ""
100 2 882 194 2.09714684778262 FALSE ""
50 1 827 195 0.938559319743505 FALSE ""
30 0.25 324 196 0.253520830542706 FALSE ""
200 0.5 389 197 0.49066439745471 FALSE ""
200 0.5 956 198 0.500130078438536 FALSE ""
200 0.5 291 199 0.48771452687984 FALSE ""
100 0.25 868 200 0.258301331728222 FALSE ""
100 2 220 201 1.95033305099385 FALSE ""
200 1 124 202 1.01239971852524 FALSE ""
100 0.5 61 203 0.483870332010912 FALSE ""
30 0.25 107 204 0.246511439834632 FALSE ""
50 1 31 205 1.07207266824948 FALSE ""
200 1 213 206 0.983653221361598 FALSE ""
100 1 180 207 1.01030989035607 FALSE ""
50 2 779 208 1.99996608933437 FALSE ""
200 0.25 507 209 0.253906870709905 FALSE ""
100 0.5 28 210 0.529379547706178 FALSE ""
30 0.25 519 211 0.25528032783161 FALSE ""
50 0.5 62 212 0.484377219177992 FALSE ""
200 2 415 213 2.00998548805142 FALSE ""
30 0.25 466 214 0.255400121324845 FALSE ""
50 0.5 823 215 0.472469095682075 FALSE ""
30 0.5 937 216 0.488731009670176 FALSE ""
50 0.25 882 217 0.240400612568915 FALSE ""
30 1 380 218 1.1059553704072 FALSE ""
100 0.5 205 219 0.506348717559788 FALSE ""
100 0.25 609 220 0.254271579773301 FALSE ""
100 0.25 82 221 0.257407247789028 FALSE ""
100 0.25 111 222 0.258427539400779 FALSE ""
30 1 149 223 0.983069792609932 FALSE ""
200 2 54 224 1.96736435719014 FALSE ""
30 1 554 225 1.08199369289491 FALSE ""
100 2 980 226 1.9106833385599 FALSE ""
30 1 301 227 1.05037106032885 FALSE ""
30 0.5 82 228 0.439346373337997 FALSE ""
30 2 999 229 2.05408549650087 FALSE ""
30 2 702 230 1.96393035683574 FALSE ""
30 1 403 231 1.0011844530577 FALSE ""
200 1 523 232 1.03650611937393 FALSE ""
30 0.5 548 233 0.48939052459108 FALSE ""
100 0.25 881 234 0.261165049328419 FALSE ""
200 0.25 820 235 0.254479847073058 FALSE ""
100 0.25 702 236 0.242324161427111 FALSE ""
200 0.5 502 237 0.499826199875647 FALSE ""
100 1 290 238 0.968560114006996 FALSE ""
100 0.25 275 239 0.242699930291347 FALSE ""
30 0.25 869 240 0.257235278174535 FALSE ""
200 2 417 241 1.93735989406142 FALSE ""
100 0.5 527 242 0.500384400848238 FALSE ""
50 0.25 491 243 0.279647535751384 FALSE ""
200 0.25 666 244 0.263581838660521 FALSE ""
200 0.5 106 245 0.511000382971121 FALSE ""
200 0.5 874 246 0.474145489676275 FALSE ""
100 0.25 818 247 0.262190057973939 FALSE ""
100 0.25 742 248 0.24376622052363 FALSE ""
100 0.5 699 249 0.477127620763304 FALSE ""
100 0.5 109 250 0.491888586704941 FALSE ""
100 0.5 850 251 0.501195946272432 FALSE ""
200 0.5 17 252 0.486449709161965 FALSE ""
200 0.25 383 253 0.262996796381804 FALSE ""
100 0.25 228 254 0.249941310589199 FALSE ""
50 0.5 294 255 0.472257067275226 FALSE ""
200 0.25 3 256 0.24173089366864 FALSE ""
30 2 87 257 1.90765242897833 FALSE ""
100 0.5 508 258 0.479086187154464 FALSE ""
200 2 769 259 1.99298171628702 FALSE ""
30 0.25 621 260 0.235951342475833 FALSE ""
100 1 654 261 1.03064581548561 FALSE ""
30 1 991 262 0.951032385197175 FALSE ""
200 2 203 263 1.93330995025352 FALSE ""
100 1 140 264 0.989208391671906 FALSE ""
50 2 334 265 1.96204885547564 FALSE ""
50 2 960 266 1.88029252541725 FALSE ""
200 2 433 267 1.92954975240728 FALSE ""
30 1 320 268 0.959036914393358 FALSE ""
30 0.5 777 269 0.506766390685792 FALSE ""
200 2 512 270 2.00884357399723 FALSE ""
30 1 168 271 0.894147297073445 FALSE ""
100 0.25 160 272 0.264851743390458 FALSE ""
100 0.25 828 273 0.255293884395577 FALSE ""
30 2 866 274 2.00288741259187 FALSE ""
100 1 556 275 0.940546988341003 FALSE ""
100 2 147 276 2.00840650926721 FALSE ""
50 0.25 470 277 0.228452938948033 FALSE ""
50 0.25 413 278 0.226240920327374 FALSE ""
100 1 231 279 1.09985159572583 FALSE ""
50 0.5 597 280 0.519505815989746 FALSE ""
200 2 85 281 2.01053272971507 FALSE ""
200 0.5 884 282 0.495248048867963 FALSE ""
30 0.5 334 283 0.512418515361256 FALSE ""
50 1 86 284 1.01653730767023 FALSE ""
30 2 879 285 1.82245335282279 FALSE ""
30 1 663 286 0.85795090198996 FALSE ""
50 2 519 287 2.20008114328991 FALSE ""
50 0.25 930 288 0.249219796989789 FALSE ""
200 2 408 289 1.99872808776832 FALSE ""
30 0.5 731 290 0.541600083249809 FALSE ""
100 0.25 863 291 0.257777355788631 FALSE ""
200 0.25 927 292 0.243002457417399 FALSE ""
30 0.25 302 293 0.248002480986478 FALSE ""
50 2 669 294 1.87128387255895 FALSE ""
100 0.25 880 295 0.242073883370543 FALSE ""
50 2 304 296 1.93337031059151 FALSE ""
50 1 672 297 0.96595524220049 FALSE ""
