"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
100 868 104 0.375449588939169 0.044749963055164 FALSE ""
100 83 105 0.166630096224184 0.43252568734934 FALSE ""
50 954 106 0.209900150006734 0.214122503181851 FALSE ""
200 542 107 0.268425521110348 0.188194468635154 FALSE ""
200 383 108 0.408064077973501 -0.00500807002711315 FALSE ""
30 600 109 0.279913048892992 0.0899587332769696 FALSE ""
100 926 110 0.26342394062001 0.254594912149093 FALSE ""
50 433 111 0.280607498393428 0.189136585892858 FALSE ""
100 913 112 0.440322329362387 0.016743642496292 FALSE ""
30 193 113 0.378128510019402 0.0229086795977336 FALSE ""
200 897 114 0.253854990285565 0.286406447792877 FALSE ""
30 313 115 0.395562361305085 0.213339843055619 FALSE ""
100 130 116 0.306754475282328 0.0469271032386669 FALSE ""
100 382 117 0.532056445224733 -0.268073674865254 FALSE ""
200 325 118 0.283218348781959 0.170977334026342 FALSE ""
100 874 119 0.365322196332486 0.0643603010406495 FALSE ""
50 631 120 0.471216439127354 -0.393553000261473 FALSE ""
30 640 121 0.37083490254636 -0.281023235947283 FALSE ""
50 489 122 0.165359300809306 0.325382540171088 FALSE ""
100 271 123 0.300480208232938 0.218076306844804 FALSE ""
100 533 124 0.251661082548152 0.339569358551303 FALSE ""
50 667 125 0.320106726590221 0.143225854033672 FALSE ""
200 281 126 0.335985187441902 0.0732628220623316 FALSE ""
30 295 127 0.329173283322386 0.0965911284010327 FALSE ""
200 913 128 0.335516392758551 0.156340864542832 FALSE ""
100 745 129 0.338281025550351 0.0789297797461754 FALSE ""
50 629 130 0.40286513822206 0.270384566331126 FALSE ""
100 792 131 0.363343559535046 -0.0176797704663883 FALSE ""
200 603 132 0.465824200502827 -0.0225031176796895 FALSE ""
50 683 133 0.390004097328657 -0.154922926347107 FALSE ""
200 745 134 0.396726001006261 -0.107853222886613 FALSE ""
50 549 135 0.294825976706247 0.146425519243618 FALSE ""
50 439 136 0.342878638848641 0.0771677729198631 FALSE ""
50 900 137 0.502542112084565 -0.025702830024417 FALSE ""
50 114 138 0.499872154074307 -0.342212864825501 FALSE ""
30 499 139 0.285312345478856 0.141514808031964 FALSE ""
50 926 140 0.502873986449788 0.00702883817732467 FALSE ""
100 663 141 0.17030079463521 0.225845907814743 FALSE ""
50 118 142 0.185324710442413 0.363637062501884 FALSE ""
200 422 143 0.33645602962933 0.115214933028375 FALSE ""
30 559 144 0.310348546837486 0.407372721840614 FALSE ""
100 686 145 0.331682429199437 -0.0479760718023785 FALSE ""
30 537 146 0.443698285338098 -0.365158681268984 FALSE ""
30 314 147 0.512694842487448 0.0539138788636427 FALSE ""
50 721 148 0.228772288418057 0.140027125860131 FALSE ""
100 924 149 0.435082155465993 0.0169130759578486 FALSE ""
50 552 150 0.312452561355994 0.0472609823020846 FALSE ""
200 435 151 0.45970271116456 -0.141816090719732 FALSE ""
100 784 152 0.254293071554952 0.218220508182465 FALSE ""
100 399 153 0.242650482998046 0.272672227283834 FALSE ""
50 764 154 0.431180068282032 -0.0267448365629699 FALSE ""
50 831 155 0.441088070253614 -0.0758895247169937 FALSE ""
100 388 156 0.291232960169955 0.217118129757708 FALSE ""
200 623 157 0.227734511856487 0.249369270880691 FALSE ""
30 80 158 0.1745050969636 0.151264552794995 FALSE ""
100 352 159 0.3143708047976 0.0965403587057391 FALSE ""
30 787 160 0.442080943569296 0.139189970625783 FALSE ""
50 701 161 0.381728336024594 0.00722178809105471 FALSE ""
30 16 162 0.154144703773611 0.263133295100831 FALSE ""
100 356 163 0.314062550793937 0.160839687280636 FALSE ""
200 966 164 0.247441953189606 0.28387936232938 FALSE ""
200 638 165 0.365875886807353 0.0178542535516045 FALSE ""
