"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
100 4197 110 0.207309443552153 0.286158376924812 FALSE ""
1000 8877 111 0.327385716440858 0.169613841241629 FALSE ""
100 8386 112 0.29701309817864 0.172008003674195 FALSE ""
1000 1882 113 0.317373492825915 0.176062291281635 FALSE ""
500 203 114 0.338210772026503 0.0905298457366116 FALSE ""
500 3687 115 0.320091650045944 0.174226805569889 FALSE ""
50 2905 116 0.345172826202914 0.0792632860856316 FALSE ""
50 5974 117 0.339264730329584 0.0192212638326498 FALSE ""
50 7094 118 0.220508038326296 0.357759155124176 FALSE ""
100 3304 119 0.304120023058885 0.183536669335847 FALSE ""
100 9394 120 0.351292413477779 0.076981067593169 FALSE ""
500 2087 121 0.353487918560954 0.085636999610223 FALSE ""
1000 3429 122 0.276678520426548 0.222163697266936 FALSE ""
1000 118 123 0.308974706455527 0.176290566145085 FALSE ""
50 8982 124 0.420461338720631 0.0176939637144216 FALSE ""
500 9596 125 0.329500176125274 0.163055878466716 FALSE ""
50 7940 126 0.374904000071939 -0.0119491285269459 FALSE ""
500 5943 127 0.302417016628248 0.168769898849007 FALSE ""
500 4631 128 0.26446657782571 0.188844902624031 FALSE ""
1000 1954 129 0.290851759859257 0.188821515110586 FALSE ""
100 2182 130 0.258550056690466 0.20809538804643 FALSE ""
500 3978 131 0.343982195076108 0.11581773073573 FALSE ""
500 428 132 0.280215496567368 0.269831511352762 FALSE ""
1000 7939 133 0.314290939428469 0.197667644547989 FALSE ""
50 5276 134 0.474728431814958 -0.0624835293687427 FALSE ""
100 8757 135 0.305451859658819 0.133891592097599 FALSE ""
50 5576 136 0.485482130666682 -0.12254400262186 FALSE ""
1000 6412 137 0.286294976580449 0.236678177266277 FALSE ""
1000 5053 138 0.301521121536578 0.221741405094562 FALSE ""
1000 5871 139 0.291831724304936 0.214948945683259 FALSE ""
100 6528 140 0.199759963156363 0.525854442264459 FALSE ""
50 2310 141 0.448928463176383 -0.102492615322986 FALSE ""
1000 2156 142 0.306160956919182 0.224018302097691 FALSE ""
500 684 143 0.284459098892224 0.276255322251041 FALSE ""
1000 4924 144 0.335150155015504 0.163368623440229 FALSE ""
100 8947 145 0.208691497653187 0.461148847027947 FALSE ""
100 3123 146 0.290608389166173 0.165584352613881 FALSE ""
100 3414 147 0.424277585793026 -0.0557585570079066 FALSE ""
500 8830 148 0.307629051107653 0.172107234043765 FALSE ""
500 9159 149 0.336268024448801 0.163714140834985 FALSE ""
1000 2673 150 0.253742259887007 0.25951992899761 FALSE ""
1000 2250 151 0.314910662971391 0.197789000864222 FALSE ""
1000 6598 152 0.320115754526881 0.176132861545624 FALSE ""
50 5117 153 0.238440840661181 0.260732766473177 FALSE ""
100 1923 154 0.297712083084005 0.352159386938151 FALSE ""
100 5727 155 0.189924288260151 0.382735437217936 FALSE ""
500 9881 156 0.292132328992951 0.195568099528622 FALSE ""
1000 3699 157 0.325746405162217 0.181344079684934 FALSE ""
500 68 158 0.313083332348602 0.159199242085973 FALSE ""
1000 3010 159 0.295313289301955 0.19666209675709 FALSE ""
500 8160 160 0.319870448721439 0.194162858478553 FALSE ""
500 6357 161 0.331097491986469 0.131801262747439 FALSE ""
50 8875 162 0.346566076213024 0.192679495572947 FALSE ""
500 7210 163 0.2919580958728 0.229912446493266 FALSE ""
100 1707 164 0.371033268143951 0.042665280575682 FALSE ""
500 3621 165 0.284378395338867 0.171484774699467 FALSE ""
50 9606 166 0.0756129553369108 0.584450606354011 FALSE ""
100 5762 167 0.165503107887352 0.336300735235174 FALSE ""
500 7009 168 0.349898913942059 0.112775188916431 FALSE ""
50 1697 169 0.015650968365368 0.74936482465484 FALSE ""
500 749 170 0.36180650779872 0.107652683114139 FALSE ""
50 4808 171 0.408449308471948 0.123158146657156 FALSE ""
500 6279 172 0.351957648459165 0.108190030535959 FALSE ""
500 7042 173 0.263102852348926 0.217093207127979 FALSE ""
1000 5617 174 0.300407684596869 0.193627732550184 FALSE ""
500 763 175 0.33765583421152 0.156017615975055 FALSE ""
50 158 176 0.236725008769311 0.317286727197159 FALSE ""
500 4460 177 0.290455439098819 0.169672584551416 FALSE ""
1000 6658 178 0.333882128948931 0.140170401397416 FALSE ""
500 7813 179 0.240991906890357 0.295647915818136 FALSE ""
100 3825 180 0.27501994270804 0.352671513229467 FALSE ""
1000 5553 181 0.259217236520756 0.259581866984107 FALSE ""
500 6594 182 0.304155151628767 0.194949958022547 FALSE ""
500 8639 183 0.310196891916864 0.13173299437122 FALSE ""
1000 8015 184 0.298323171416657 0.224653646222608 FALSE ""
50 8132 185 0.289537288136545 0.0609070041759112 FALSE ""
100 1572 186 0.103017108196793 0.501600602120218 FALSE ""
50 7368 187 0.488571060688248 -0.0984467462879163 FALSE ""
500 9884 188 0.270429827709852 0.215650068506828 FALSE ""
100 9107 189 0.169508585991635 0.457709279046922 FALSE ""
100 2537 190 0.212974634112986 0.38659704025962 FALSE ""
500 4685 191 0.296283409670472 0.196787661547739 FALSE ""
500 7509 192 0.271014735968041 0.296556841192861 FALSE ""
