"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
300 36 346 0.262006966388805 0.276647937256134 FALSE ""
150 490 347 0.338731709998906 0.147843310181664 FALSE ""
300 400 348 0.342437641177071 0.0176413913532643 FALSE ""
200 838 349 0.391511699039272 0.0520181414490346 FALSE ""
200 244 350 0.372246138639745 -0.000207557769866387 FALSE ""
150 740 351 0.343287349211121 0.0476194947610931 FALSE ""
250 799 352 0.377832236853494 0.0673549168143042 FALSE ""
250 661 353 0.397592543157909 0.0560015924716464 FALSE ""
200 877 354 0.357549366355954 0.202713323912057 FALSE ""
300 550 355 0.352691160328582 0.0913579231674915 FALSE ""
50 161 356 0.247454222976636 0.0430480789205752 FALSE ""
150 945 357 0.307881792318989 0.0634998780790281 FALSE ""
300 195 358 0.33444964871036 0.100453875743906 FALSE ""
50 159 359 0.438943842563608 -0.319472247437499 FALSE ""
150 806 360 0.275376128326001 0.199451195676362 FALSE ""
300 85 361 0.304922301475461 0.172139237056721 FALSE ""
100 189 362 0.433712610466718 -0.0489682535983561 FALSE ""
150 234 363 0.230075300318936 0.23715919006957 FALSE ""
250 875 364 0.397432721032974 0.0360472110823045 FALSE ""
50 139 365 0.327722221537082 0.159717293304452 FALSE ""
100 358 366 0.390649355854319 -0.114283251791892 FALSE ""
200 411 367 0.384793120534487 0.0513611280258003 FALSE ""
300 464 368 0.327698820545387 0.123731894014157 FALSE ""
250 163 369 0.319637961089673 0.139934937265544 FALSE ""
150 671 370 0.342016298305348 0.116557067505546 FALSE ""
250 157 371 0.308285906072916 0.098193082302735 FALSE ""
150 36 372 0.365817379709592 0.136328395599073 FALSE ""
50 26 373 0.303029334702968 0.094124007711987 FALSE ""
150 570 374 0.279654057821492 0.120341461586167 FALSE ""
250 349 375 0.306305420510391 0.145196144412627 FALSE ""
300 382 376 0.384508428061265 0.0154217357805885 FALSE ""
300 328 377 0.350903273997802 0.0663625851242046 FALSE ""
150 682 378 0.345085957387047 -0.00726137130452831 FALSE ""
300 415 379 0.334993274222689 0.161682171872948 FALSE ""
200 480 380 0.291629698722939 0.183443797652083 FALSE ""
150 426 381 0.366215502669102 -0.00206491472867173 FALSE ""
200 830 382 0.275533789428007 0.142838325861253 FALSE ""
150 741 383 0.294417863484553 0.118329991726808 FALSE ""
300 151 384 0.394697832648221 0.0236329065193915 FALSE ""
150 526 385 0.36789503694485 -0.0160384486858183 FALSE ""
50 618 386 0.282185855844365 0.189083306299769 FALSE ""
300 737 387 0.282835487720452 0.116661866396775 FALSE ""
50 102 388 0.208421565477435 0.420716063822516 FALSE ""
50 579 389 0.239365316732038 0.0234893738755728 FALSE ""
250 776 390 0.340085864826939 0.152285373204584 FALSE ""
100 907 391 0.38415486518725 -0.15847170973366 FALSE ""
50 597 392 0.41245839212382 0.0591166433488484 FALSE ""
150 638 393 0.362574357016136 0.0550886020884673 FALSE ""
50 607 394 0.484923282530749 -0.0418822774526312 FALSE ""
150 225 395 0.420694499036721 -0.044925574991843 FALSE ""
300 396 396 0.259585415452815 0.224264865755169 FALSE ""
250 756 397 0.309292743407749 0.0383432363749886 FALSE ""
200 268 398 0.328521439755301 0.134081567752374 FALSE ""
100 408 399 0.17965324190745 0.233900972630721 FALSE ""
300 802 400 0.400060169383271 -0.0287621356274893 FALSE ""
200 21 401 0.355800358884108 0.023963858048319 FALSE ""
300 869 402 0.421076618874698 -0.00122924628360418 FALSE ""
200 776 403 0.220277583147166 0.251354083090616 FALSE ""
150 111 404 0.408631321921863 -0.0273022013184476 FALSE ""
50 409 405 0.280222572255761 0.129381081108241 FALSE ""
300 234 406 0.330772980739868 0.0679410471760438 FALSE ""
100 590 407 0.293244046910269 0.104652376712289 FALSE ""
300 603 408 0.337347870359115 0.130665138143799 FALSE ""
200 594 409 0.234077635957818 0.353315213839965 FALSE ""
150 700 410 0.305214382798132 0.0432992598660215 FALSE ""
100 834 411 0.370031033084566 -0.0689675876807807 FALSE ""
250 622 412 0.242272930416388 0.303488836358281 FALSE ""
100 32 413 0.221160970871085 0.188621788454859 FALSE ""
100 286 414 0.243586533170926 0.156639628347489 FALSE ""
100 894 415 0.42992310738938 -0.0323911923895306 FALSE ""
100 158 416 0.337913614294419 0.0348759938701773 FALSE ""
150 165 417 0.412151964940541 -0.0831002706693479 FALSE ""
300 506 418 0.330775506828858 0.104135139711111 FALSE ""
100 410 419 0.349296796793169 0.139432990749249 FALSE ""
50 44 420 0.444314191524436 -0.124526096031571 FALSE ""
50 92 421 0.190959759569079 0.179701492942021 FALSE ""
200 288 422 0.369910472949037 0.085009794234905 FALSE ""
100 529 423 0.410876299733395 0.0394105818846967 FALSE ""
200 850 424 0.29514839787243 0.149212046872455 FALSE ""
50 594 425 0.653783612094008 -0.450291611283639 FALSE ""
250 436 426 0.323828328170632 0.121899195587559 FALSE ""
300 512 427 0.408118827326211 -0.092748720423316 FALSE ""
250 603 428 0.372587068075294 0.124883175043129 FALSE ""
200 553 429 0.344458407706241 0.0766345515751779 FALSE ""
150 790 430 0.338757255491673 -0.0704253560527383 FALSE ""
100 763 431 0.295872529178182 0.145547895511072 FALSE ""
200 496 432 0.291793346001123 0.120005188649885 FALSE ""
150 460 433 0.281475945620542 0.137251488887588 FALSE ""
50 770 434 0.477130405937829 -0.0157663435519555 FALSE ""
300 958 435 0.311306936093014 0.163518520360009 FALSE ""
200 608 436 0.24146419756649 0.236342896975493 FALSE ""
300 728 437 0.320052597036145 0.104018498708457 FALSE ""
150 251 438 0.344387363608242 0.110602336169453 FALSE ""
100 723 439 0.421331055500162 0.0422280228419907 FALSE ""
300 909 440 0.304733806985217 0.0805819185534739 FALSE ""
300 172 441 0.339330915450497 0.136772288522 FALSE ""
100 261 442 0.364855765248716 0.0542096221518168 FALSE ""
150 547 443 0.367874667890228 0.105840589750234 FALSE ""
150 520 444 0.362878033750631 0.0546797842505303 FALSE ""
100 119 445 0.347358030498721 0.0614522909116615 FALSE ""
200 574 446 0.323396872767206 0.0593214080988779 FALSE ""
150 726 447 0.302374101804349 0.165914871491614 FALSE ""
250 471 448 0.247364619320821 0.236119640303071 FALSE ""
150 266 449 0.208762159711986 0.193090081220127 FALSE ""
300 91 450 0.399013135256017 0.00375125938626747 FALSE ""
300 333 451 0.281921639511746 0.182682203634268 FALSE ""
200 739 452 0.38303355432006 0.0254826762704889 FALSE ""
50 810 453 0.256765744826807 0.300948272853261 FALSE ""
50 295 454 0.385688033127059 -0.0928678012840458 FALSE ""
200 791 455 0.310203409068955 0.0705574639715594 FALSE ""
200 15 456 0.253933505152097 0.270967601459572 FALSE ""
150 754 457 0.246907267095446 0.269499939424469 FALSE ""
200 35 458 0.417599653055718 -0.0780441650058877 FALSE ""
250 238 459 0.322775882628983 0.14431705513927 FALSE ""
150 846 460 0.250295585129624 0.189001126718425 FALSE ""
250 941 461 0.345351342331578 0.0826047465016262 FALSE ""
150 433 462 0.298934912477296 0.17065631888731 FALSE ""
150 698 463 0.395394436517926 0.0263581465014347 FALSE ""
250 735 464 0.223853978533413 0.221920644562164 FALSE ""
50 900 465 0.512419070487201 -0.218075359436899 FALSE ""
100 547 466 0.261148336986333 0.301223202689239 FALSE ""
250 844 467 0.329407105514507 0.123589407450896 FALSE ""
200 514 468 0.325678553018281 0.13635493174055 FALSE ""
100 402 469 0.38797009329604 -0.0133991757323995 FALSE ""
300 194 470 0.24186893683647 0.33973096707775 FALSE ""
50 412 471 0.423853109048391 -0.0826865198583562 FALSE ""
